Common Name,Official MSA Name,parcl_id,date,pct_gross_yield_single_family,investor_purchase_to_sale_ratio_all_properties
Providence,Providence-Warwick,2900275,2022-05-01,6.89,1.18
Providence,Providence-Warwick,2900275,2022-04-01,8.06,0.9
Providence,Providence-Warwick,2900275,2022-03-01,8.47,1.1
Providence,Providence-Warwick,2900275,2022-02-01,9.67,1.12
Providence,Providence-Warwick,2900275,2022-01-01,7.79,0.9
Providence,Providence-Warwick,2900275,2021-12-01,8.4,1.07
Providence,Providence-Warwick,2900275,2021-11-01,6.73,0.93
Providence,Providence-Warwick,2900275,2021-10-01,7.27,1.14
Providence,Providence-Warwick,2900275,2021-09-01,7.16,1.1
Providence,Providence-Warwick,2900275,2021-08-01,7.52,0.87
Providence,Providence-Warwick,2900275,2021-07-01,7.74,0.87
Providence,Providence-Warwick,2900275,2021-06-01,7.02,0.79
Providence,Providence-Warwick,2900275,2021-05-01,8.06,0.93
Providence,Providence-Warwick,2900275,2021-04-01,7.34,0.79
Providence,Providence-Warwick,2900275,2021-03-01,8.42,0.76
Providence,Providence-Warwick,2900275,2021-02-01,8.9,0.76
Providence,Providence-Warwick,2900275,2021-01-01,8.08,0.78
Providence,Providence-Warwick,2900275,2020-12-01,7.6,2.05
Providence,Providence-Warwick,2900275,2020-11-01,7.84,1.8
Providence,Providence-Warwick,2900275,2020-10-01,7.7,2.33
Providence,Providence-Warwick,2900275,2020-09-01,8.7,2.05
Providence,Providence-Warwick,2900275,2020-08-01,8.13,1.68
Providence,Providence-Warwick,2900275,2020-07-01,7.2,1.71
Providence,Providence-Warwick,2900275,2020-06-01,7.48,1.51
Providence,Providence-Warwick,2900275,2020-05-01,7.8,2.14
Providence,Providence-Warwick,2900275,2020-04-01,8.03,1.72
Providence,Providence-Warwick,2900275,2020-03-01,8.0,2.34
Providence,Providence-Warwick,2900275,2020-02-01,7.87,2.4
Providence,Providence-Warwick,2900275,2020-01-01,9.78,2.31
Providence,Providence-Warwick,2900275,2019-12-01,8.06,2.78
Providence,Providence-Warwick,2900275,2019-11-01,8.41,2.41
Providence,Providence-Warwick,2900275,2019-10-01,8.0,2.42
Providence,Providence-Warwick,2900275,2019-09-01,9.11,2.55
Providence,Providence-Warwick,2900275,2019-08-01,8.48,2.45
Providence,Providence-Warwick,2900275,2019-07-01,7.94,2.49
Providence,Providence-Warwick,2900275,2019-06-01,7.73,2.21
Providence,Providence-Warwick,2900275,2019-05-01,7.23,2.11
Providence,Providence-Warwick,2900275,2019-04-01,6.85,2.69
Providence,Providence-Warwick,2900275,2019-03-01,9.0,2.39
Providence,Providence-Warwick,2900275,2019-02-01,8.8,2.5
Milwaukee,Milwaukee-Waukesha,2900134,2024-01-01,6.62,1.2
Milwaukee,Milwaukee-Waukesha,2900134,2023-12-01,6.9,1.05
Milwaukee,Milwaukee-Waukesha,2900134,2023-11-01,6.64,1.0
Milwaukee,Milwaukee-Waukesha,2900134,2023-10-01,6.2,0.92
Milwaukee,Milwaukee-Waukesha,2900134,2023-09-01,6.0,1.21
Milwaukee,Milwaukee-Waukesha,2900134,2023-08-01,6.0,1.22
Milwaukee,Milwaukee-Waukesha,2900134,2023-07-01,5.7,1.13
Milwaukee,Milwaukee-Waukesha,2900134,2023-06-01,5.82,1.1
Milwaukee,Milwaukee-Waukesha,2900134,2023-05-01,5.46,1.15
Milwaukee,Milwaukee-Waukesha,2900134,2023-04-01,5.77,0.93
Milwaukee,Milwaukee-Waukesha,2900134,2023-03-01,5.7,1.1
Milwaukee,Milwaukee-Waukesha,2900134,2023-02-01,5.7,0.98
Milwaukee,Milwaukee-Waukesha,2900134,2023-01-01,6.57,1.1
Milwaukee,Milwaukee-Waukesha,2900134,2022-12-01,6.84,1.01
Milwaukee,Milwaukee-Waukesha,2900134,2022-11-01,7.39,1.11
Milwaukee,Milwaukee-Waukesha,2900134,2022-10-01,6.96,1.33
Milwaukee,Milwaukee-Waukesha,2900134,2022-09-01,6.72,1.05
Milwaukee,Milwaukee-Waukesha,2900134,2022-08-01,7.2,0.97
Milwaukee,Milwaukee-Waukesha,2900134,2022-07-01,7.44,1.07
Milwaukee,Milwaukee-Waukesha,2900134,2022-06-01,6.72,1.06
Milwaukee,Milwaukee-Waukesha,2900134,2022-05-01,7.06,0.96
Milwaukee,Milwaukee-Waukesha,2900134,2022-04-01,8.15,1.22
Milwaukee,Milwaukee-Waukesha,2900134,2022-03-01,10.58,1.03
Milwaukee,Milwaukee-Waukesha,2900134,2022-02-01,11.57,1.07
Milwaukee,Milwaukee-Waukesha,2900134,2022-01-01,12.0,1.04
Milwaukee,Milwaukee-Waukesha,2900134,2021-12-01,8.23,1.1
Milwaukee,Milwaukee-Waukesha,2900134,2021-11-01,9.38,0.98
Milwaukee,Milwaukee-Waukesha,2900134,2021-10-01,9.59,1.06
Milwaukee,Milwaukee-Waukesha,2900134,2021-09-01,8.4,0.82
Milwaukee,Milwaukee-Waukesha,2900134,2021-08-01,7.47,0.88
Milwaukee,Milwaukee-Waukesha,2900134,2021-07-01,7.45,0.84
Milwaukee,Milwaukee-Waukesha,2900134,2021-06-01,11.16,0.84
Milwaukee,Milwaukee-Waukesha,2900134,2021-05-01,8.73,0.87
Milwaukee,Milwaukee-Waukesha,2900134,2021-04-01,7.08,1.09
Milwaukee,Milwaukee-Waukesha,2900134,2021-03-01,7.66,0.82
Milwaukee,Milwaukee-Waukesha,2900134,2021-02-01,9.03,0.9
Milwaukee,Milwaukee-Waukesha,2900134,2021-01-01,7.59,1.73
Milwaukee,Milwaukee-Waukesha,2900134,2020-12-01,8.06,1.93
Milwaukee,Milwaukee-Waukesha,2900134,2020-11-01,6.51,1.87
Milwaukee,Milwaukee-Waukesha,2900134,2020-10-01,7.2,1.91
Milwaukee,Milwaukee-Waukesha,2900134,2020-09-01,7.77,1.7
Milwaukee,Milwaukee-Waukesha,2900134,2020-08-01,8.11,1.65
Milwaukee,Milwaukee-Waukesha,2900134,2020-07-01,6.68,1.67
Milwaukee,Milwaukee-Waukesha,2900134,2020-06-01,7.51,1.6
Milwaukee,Milwaukee-Waukesha,2900134,2020-05-01,6.63,1.47
Milwaukee,Milwaukee-Waukesha,2900134,2020-04-01,7.57,1.47
Milwaukee,Milwaukee-Waukesha,2900134,2020-03-01,6.51,1.71
Milwaukee,Milwaukee-Waukesha,2900134,2020-02-01,7.28,1.94
Milwaukee,Milwaukee-Waukesha,2900134,2020-01-01,6.92,1.95
Milwaukee,Milwaukee-Waukesha,2900134,2019-12-01,7.88,2.05
Milwaukee,Milwaukee-Waukesha,2900134,2019-11-01,9.09,2.23
Milwaukee,Milwaukee-Waukesha,2900134,2019-10-01,6.14,1.82
Milwaukee,Milwaukee-Waukesha,2900134,2019-09-01,6.66,1.71
Milwaukee,Milwaukee-Waukesha,2900134,2019-08-01,6.52,1.73
Milwaukee,Milwaukee-Waukesha,2900134,2019-07-01,6.96,1.7
Milwaukee,Milwaukee-Waukesha,2900134,2019-06-01,7.74,1.86
Milwaukee,Milwaukee-Waukesha,2900134,2019-05-01,7.58,2.19
Milwaukee,Milwaukee-Waukesha,2900134,2019-04-01,6.45,1.96
Milwaukee,Milwaukee-Waukesha,2900134,2019-03-01,6.07,2.14
Milwaukee,Milwaukee-Waukesha,2900134,2019-02-01,8.2,2.04
Raleigh,Raleigh-Cary,2900282,2024-01-01,5.0,1.29
Raleigh,Raleigh-Cary,2900282,2023-12-01,5.55,1.42
Raleigh,Raleigh-Cary,2900282,2023-11-01,5.25,1.82
Raleigh,Raleigh-Cary,2900282,2023-10-01,5.03,1.63
Raleigh,Raleigh-Cary,2900282,2023-09-01,4.84,1.27
Raleigh,Raleigh-Cary,2900282,2023-08-01,5.01,1.36
Raleigh,Raleigh-Cary,2900282,2023-07-01,5.03,1.1
Raleigh,Raleigh-Cary,2900282,2023-06-01,4.81,1.31
Raleigh,Raleigh-Cary,2900282,2023-05-01,4.79,1.02
Raleigh,Raleigh-Cary,2900282,2023-04-01,4.89,1.05
Raleigh,Raleigh-Cary,2900282,2023-03-01,4.88,1.05
Raleigh,Raleigh-Cary,2900282,2023-02-01,4.95,1.08
Raleigh,Raleigh-Cary,2900282,2023-01-01,4.93,1.03
Raleigh,Raleigh-Cary,2900282,2022-12-01,5.29,1.02
Raleigh,Raleigh-Cary,2900282,2022-11-01,5.24,1.16
Raleigh,Raleigh-Cary,2900282,2022-10-01,5.0,1.14
Raleigh,Raleigh-Cary,2900282,2022-09-01,4.95,1.17
Raleigh,Raleigh-Cary,2900282,2022-08-01,5.02,1.41
Raleigh,Raleigh-Cary,2900282,2022-07-01,4.79,1.57
Raleigh,Raleigh-Cary,2900282,2022-06-01,4.72,1.46
Raleigh,Raleigh-Cary,2900282,2022-05-01,4.58,1.26
Raleigh,Raleigh-Cary,2900282,2022-04-01,4.4,1.26
Raleigh,Raleigh-Cary,2900282,2022-03-01,5.17,1.06
Raleigh,Raleigh-Cary,2900282,2022-02-01,5.19,0.94
Raleigh,Raleigh-Cary,2900282,2022-01-01,5.52,1.16
Raleigh,Raleigh-Cary,2900282,2021-12-01,5.3,1.19
Raleigh,Raleigh-Cary,2900282,2021-11-01,5.62,1.42
Raleigh,Raleigh-Cary,2900282,2021-10-01,5.54,1.46
Raleigh,Raleigh-Cary,2900282,2021-09-01,5.92,1.39
Raleigh,Raleigh-Cary,2900282,2021-08-01,6.17,1.26
Raleigh,Raleigh-Cary,2900282,2021-07-01,5.74,1.11
Raleigh,Raleigh-Cary,2900282,2021-06-01,5.91,1.17
Raleigh,Raleigh-Cary,2900282,2021-05-01,5.83,1.29
Raleigh,Raleigh-Cary,2900282,2021-04-01,5.58,1.31
Raleigh,Raleigh-Cary,2900282,2021-03-01,5.71,1.47
Raleigh,Raleigh-Cary,2900282,2021-02-01,6.03,1.38
Raleigh,Raleigh-Cary,2900282,2021-01-01,5.62,1.59
Raleigh,Raleigh-Cary,2900282,2020-12-01,6.2,1.48
Raleigh,Raleigh-Cary,2900282,2020-11-01,6.19,1.87
Raleigh,Raleigh-Cary,2900282,2020-10-01,5.69,1.71
Raleigh,Raleigh-Cary,2900282,2020-09-01,5.75,1.45
Raleigh,Raleigh-Cary,2900282,2020-08-01,6.4,1.48
Raleigh,Raleigh-Cary,2900282,2020-07-01,6.07,1.42
Raleigh,Raleigh-Cary,2900282,2020-06-01,6.4,1.31
Raleigh,Raleigh-Cary,2900282,2020-05-01,6.27,1.23
Raleigh,Raleigh-Cary,2900282,2020-04-01,5.4,1.1
Raleigh,Raleigh-Cary,2900282,2020-03-01,6.53,1.38
Raleigh,Raleigh-Cary,2900282,2020-02-01,6.72,1.29
Raleigh,Raleigh-Cary,2900282,2020-01-01,6.46,1.65
Raleigh,Raleigh-Cary,2900282,2019-12-01,5.71,1.51
Raleigh,Raleigh-Cary,2900282,2019-11-01,7.41,1.57
Raleigh,Raleigh-Cary,2900282,2019-10-01,6.19,1.69
Raleigh,Raleigh-Cary,2900282,2019-09-01,6.1,2.17
Raleigh,Raleigh-Cary,2900282,2019-08-01,6.4,1.9
Raleigh,Raleigh-Cary,2900282,2019-07-01,6.96,1.52
Raleigh,Raleigh-Cary,2900282,2019-06-01,6.7,1.32
Raleigh,Raleigh-Cary,2900282,2019-05-01,6.84,1.31
Raleigh,Raleigh-Cary,2900282,2019-04-01,6.74,1.41
Raleigh,Raleigh-Cary,2900282,2019-03-01,5.91,1.26
Raleigh,Raleigh-Cary,2900282,2019-02-01,6.51,1.18
Oklahoma City,Oklahoma City,2900205,2024-01-01,5.89,1.01
Oklahoma City,Oklahoma City,2900205,2023-12-01,5.89,1.09
Oklahoma City,Oklahoma City,2900205,2023-11-01,6.03,0.83
Oklahoma City,Oklahoma City,2900205,2023-10-01,5.84,1.0
Oklahoma City,Oklahoma City,2900205,2023-09-01,5.89,0.96
Oklahoma City,Oklahoma City,2900205,2023-08-01,5.98,1.12
Oklahoma City,Oklahoma City,2900205,2023-07-01,6.02,0.94
Oklahoma City,Oklahoma City,2900205,2023-06-01,5.89,0.95
Oklahoma City,Oklahoma City,2900205,2023-05-01,5.79,1.09
Oklahoma City,Oklahoma City,2900205,2023-04-01,5.87,0.88
Oklahoma City,Oklahoma City,2900205,2023-03-01,5.66,0.87
Oklahoma City,Oklahoma City,2900205,2023-02-01,5.8,1.24
Oklahoma City,Oklahoma City,2900205,2023-01-01,5.98,1.13
Oklahoma City,Oklahoma City,2900205,2022-12-01,6.22,1.05
Oklahoma City,Oklahoma City,2900205,2022-11-01,5.71,0.98
Oklahoma City,Oklahoma City,2900205,2022-10-01,5.98,1.03
Oklahoma City,Oklahoma City,2900205,2022-09-01,4.81,0.98
Oklahoma City,Oklahoma City,2900205,2022-08-01,5.56,0.9
Oklahoma City,Oklahoma City,2900205,2022-07-01,5.19,0.92
Oklahoma City,Oklahoma City,2900205,2022-06-01,5.28,1.09
Oklahoma City,Oklahoma City,2900205,2022-05-01,5.15,1.09
Oklahoma City,Oklahoma City,2900205,2022-04-01,4.55,0.94
Oklahoma City,Oklahoma City,2900205,2022-03-01,5.35,0.9
Oklahoma City,Oklahoma City,2900205,2022-02-01,6.11,0.81
Oklahoma City,Oklahoma City,2900205,2022-01-01,6.48,0.84
Oklahoma City,Oklahoma City,2900205,2021-12-01,6.51,0.84
Oklahoma City,Oklahoma City,2900205,2021-11-01,7.12,0.78
Oklahoma City,Oklahoma City,2900205,2021-10-01,5.57,0.73
Oklahoma City,Oklahoma City,2900205,2021-09-01,6.07,0.83
Oklahoma City,Oklahoma City,2900205,2021-08-01,5.98,0.86
Oklahoma City,Oklahoma City,2900205,2021-07-01,6.99,0.8
Oklahoma City,Oklahoma City,2900205,2021-06-01,6.51,0.9
Oklahoma City,Oklahoma City,2900205,2021-05-01,6.38,0.81
Oklahoma City,Oklahoma City,2900205,2021-04-01,6.05,0.83
Oklahoma City,Oklahoma City,2900205,2021-03-01,6.26,0.98
Oklahoma City,Oklahoma City,2900205,2021-02-01,6.27,0.82
Oklahoma City,Oklahoma City,2900205,2021-01-01,7.0,1.33
Oklahoma City,Oklahoma City,2900205,2020-12-01,6.7,1.38
Oklahoma City,Oklahoma City,2900205,2020-11-01,6.98,1.34
Oklahoma City,Oklahoma City,2900205,2020-10-01,6.52,1.24
Oklahoma City,Oklahoma City,2900205,2020-09-01,6.38,1.21
Oklahoma City,Oklahoma City,2900205,2020-08-01,6.0,1.21
Oklahoma City,Oklahoma City,2900205,2020-07-01,6.55,1.25
Oklahoma City,Oklahoma City,2900205,2020-06-01,6.97,1.13
Oklahoma City,Oklahoma City,2900205,2020-05-01,6.93,1.21
Oklahoma City,Oklahoma City,2900205,2020-04-01,6.76,1.44
Oklahoma City,Oklahoma City,2900205,2020-03-01,6.79,1.46
Oklahoma City,Oklahoma City,2900205,2020-02-01,7.89,1.57
Oklahoma City,Oklahoma City,2900205,2020-01-01,6.3,1.62
Oklahoma City,Oklahoma City,2900205,2019-12-01,6.41,1.63
Oklahoma City,Oklahoma City,2900205,2019-11-01,6.76,1.56
Oklahoma City,Oklahoma City,2900205,2019-10-01,6.19,1.52
Oklahoma City,Oklahoma City,2900205,2019-09-01,6.15,1.51
Oklahoma City,Oklahoma City,2900205,2019-08-01,6.72,1.43
Oklahoma City,Oklahoma City,2900205,2019-07-01,6.32,1.34
Oklahoma City,Oklahoma City,2900205,2019-06-01,5.99,1.47
Oklahoma City,Oklahoma City,2900205,2019-05-01,6.67,1.32
Oklahoma City,Oklahoma City,2900205,2019-04-01,6.74,1.36
Oklahoma City,Oklahoma City,2900205,2019-03-01,6.82,1.25
Oklahoma City,Oklahoma City,2900205,2019-02-01,6.92,1.51
Louisville,Louisville/Jefferson County,2900079,2024-01-01,6.08,1.4
Louisville,Louisville/Jefferson County,2900079,2023-12-01,6.46,1.42
Louisville,Louisville/Jefferson County,2900079,2023-11-01,6.22,1.09
Louisville,Louisville/Jefferson County,2900079,2023-10-01,5.67,1.37
Louisville,Louisville/Jefferson County,2900079,2023-09-01,5.98,1.33
Louisville,Louisville/Jefferson County,2900079,2023-08-01,6.11,1.27
Louisville,Louisville/Jefferson County,2900079,2023-07-01,6.0,1.18
Louisville,Louisville/Jefferson County,2900079,2023-06-01,6.11,1.24
Louisville,Louisville/Jefferson County,2900079,2023-05-01,6.11,1.07
Louisville,Louisville/Jefferson County,2900079,2023-04-01,6.0,1.19
Louisville,Louisville/Jefferson County,2900079,2023-03-01,6.13,1.01
Louisville,Louisville/Jefferson County,2900079,2023-02-01,6.45,1.12
Louisville,Louisville/Jefferson County,2900079,2023-01-01,6.8,1.26
Louisville,Louisville/Jefferson County,2900079,2022-12-01,6.82,1.11
Louisville,Louisville/Jefferson County,2900079,2022-11-01,6.41,1.26
Louisville,Louisville/Jefferson County,2900079,2022-10-01,7.12,1.39
Louisville,Louisville/Jefferson County,2900079,2022-09-01,5.76,1.3
Louisville,Louisville/Jefferson County,2900079,2022-08-01,6.31,1.38
Louisville,Louisville/Jefferson County,2900079,2022-07-01,5.54,1.18
Louisville,Louisville/Jefferson County,2900079,2022-06-01,6.1,1.21
Louisville,Louisville/Jefferson County,2900079,2022-05-01,6.52,1.14
Louisville,Louisville/Jefferson County,2900079,2022-04-01,6.89,1.24
Louisville,Louisville/Jefferson County,2900079,2022-03-01,6.65,1.17
Louisville,Louisville/Jefferson County,2900079,2022-02-01,7.19,1.25
Louisville,Louisville/Jefferson County,2900079,2022-01-01,8.62,1.23
Louisville,Louisville/Jefferson County,2900079,2021-12-01,8.37,1.05
Louisville,Louisville/Jefferson County,2900079,2021-11-01,7.45,1.02
Louisville,Louisville/Jefferson County,2900079,2021-10-01,7.16,1.02
Louisville,Louisville/Jefferson County,2900079,2021-09-01,7.23,0.91
Louisville,Louisville/Jefferson County,2900079,2021-08-01,7.1,1.17
Louisville,Louisville/Jefferson County,2900079,2021-07-01,6.25,1.19
Louisville,Louisville/Jefferson County,2900079,2021-06-01,7.57,1.18
Louisville,Louisville/Jefferson County,2900079,2021-05-01,7.43,1.3
Louisville,Louisville/Jefferson County,2900079,2021-04-01,7.43,1.17
Louisville,Louisville/Jefferson County,2900079,2021-03-01,7.37,1.33
Louisville,Louisville/Jefferson County,2900079,2021-02-01,6.57,1.19
Louisville,Louisville/Jefferson County,2900079,2021-01-01,7.72,1.71
Louisville,Louisville/Jefferson County,2900079,2020-12-01,7.78,1.37
Louisville,Louisville/Jefferson County,2900079,2020-11-01,6.54,1.28
Louisville,Louisville/Jefferson County,2900079,2020-10-01,7.11,1.5
Louisville,Louisville/Jefferson County,2900079,2020-09-01,7.09,1.3
Louisville,Louisville/Jefferson County,2900079,2020-08-01,6.62,1.09
Louisville,Louisville/Jefferson County,2900079,2020-07-01,6.4,1.16
Louisville,Louisville/Jefferson County,2900079,2020-06-01,6.4,1.16
Louisville,Louisville/Jefferson County,2900079,2020-05-01,6.74,1.13
Louisville,Louisville/Jefferson County,2900079,2020-04-01,7.5,1.04
Louisville,Louisville/Jefferson County,2900079,2020-03-01,6.9,1.34
Louisville,Louisville/Jefferson County,2900079,2020-02-01,7.78,1.27
Louisville,Louisville/Jefferson County,2900079,2020-01-01,6.88,1.75
Louisville,Louisville/Jefferson County,2900079,2019-12-01,7.32,1.28
Louisville,Louisville/Jefferson County,2900079,2019-11-01,6.47,1.45
Louisville,Louisville/Jefferson County,2900079,2019-10-01,7.58,1.57
Louisville,Louisville/Jefferson County,2900079,2019-09-01,7.55,1.42
Louisville,Louisville/Jefferson County,2900079,2019-08-01,7.38,1.43
Louisville,Louisville/Jefferson County,2900079,2019-07-01,7.91,1.36
Louisville,Louisville/Jefferson County,2900079,2019-06-01,7.19,1.2
Louisville,Louisville/Jefferson County,2900079,2019-05-01,7.88,1.36
Louisville,Louisville/Jefferson County,2900079,2019-04-01,7.38,1.33
Louisville,Louisville/Jefferson County,2900079,2019-03-01,6.85,1.5
Louisville,Louisville/Jefferson County,2900079,2019-02-01,6.67,1.56
Memphis,Memphis,2900122,2024-01-01,6.21,1.21
Memphis,Memphis,2900122,2023-12-01,5.8,1.18
Memphis,Memphis,2900122,2023-11-01,6.0,1.2
Memphis,Memphis,2900122,2023-10-01,6.01,1.32
Memphis,Memphis,2900122,2023-09-01,5.92,1.35
Memphis,Memphis,2900122,2023-08-01,5.91,1.23
Memphis,Memphis,2900122,2023-07-01,6.1,1.29
Memphis,Memphis,2900122,2023-06-01,5.79,1.49
Memphis,Memphis,2900122,2023-05-01,5.44,1.25
Memphis,Memphis,2900122,2023-04-01,5.79,1.24
Memphis,Memphis,2900122,2023-03-01,5.56,1.38
Memphis,Memphis,2900122,2023-02-01,5.98,1.37
Memphis,Memphis,2900122,2023-01-01,5.88,1.53
Memphis,Memphis,2900122,2022-12-01,5.59,1.49
Memphis,Memphis,2900122,2022-11-01,6.38,1.41
Memphis,Memphis,2900122,2022-10-01,5.52,1.53
Memphis,Memphis,2900122,2022-09-01,6.27,1.6
Memphis,Memphis,2900122,2022-08-01,6.27,1.55
Memphis,Memphis,2900122,2022-07-01,6.67,1.65
Memphis,Memphis,2900122,2022-06-01,6.07,1.47
Memphis,Memphis,2900122,2022-05-01,5.63,1.44
Memphis,Memphis,2900122,2022-04-01,6.78,1.42
Memphis,Memphis,2900122,2022-03-01,6.83,1.68
Memphis,Memphis,2900122,2022-02-01,7.06,1.34
Memphis,Memphis,2900122,2022-01-01,4.94,1.81
Memphis,Memphis,2900122,2021-12-01,7.6,1.38
Memphis,Memphis,2900122,2021-11-01,7.17,1.52
Memphis,Memphis,2900122,2021-10-01,6.46,1.57
Memphis,Memphis,2900122,2021-09-01,6.82,1.75
Memphis,Memphis,2900122,2021-08-01,7.5,1.52
Memphis,Memphis,2900122,2021-07-01,6.66,1.75
Memphis,Memphis,2900122,2021-06-01,5.95,1.36
Memphis,Memphis,2900122,2021-05-01,7.55,1.34
Memphis,Memphis,2900122,2021-04-01,8.17,1.32
Memphis,Memphis,2900122,2021-03-01,7.59,1.28
Memphis,Memphis,2900122,2021-02-01,6.27,1.19
Memphis,Memphis,2900122,2021-01-01,8.97,1.46
Memphis,Memphis,2900122,2020-12-01,9.18,1.54
Memphis,Memphis,2900122,2020-11-01,7.27,1.43
Memphis,Memphis,2900122,2020-10-01,6.52,1.51
Memphis,Memphis,2900122,2020-09-01,7.98,1.74
Memphis,Memphis,2900122,2020-08-01,8.4,1.78
Memphis,Memphis,2900122,2020-07-01,6.5,1.46
Memphis,Memphis,2900122,2020-06-01,6.94,1.39
Memphis,Memphis,2900122,2020-05-01,6.22,1.41
Memphis,Memphis,2900122,2020-04-01,7.34,1.23
Memphis,Memphis,2900122,2020-03-01,7.03,1.48
Memphis,Memphis,2900122,2020-02-01,7.76,1.64
Memphis,Memphis,2900122,2020-01-01,7.0,1.63
Memphis,Memphis,2900122,2019-12-01,7.52,1.63
Memphis,Memphis,2900122,2019-11-01,6.42,1.45
Memphis,Memphis,2900122,2019-10-01,7.9,1.58
Memphis,Memphis,2900122,2019-09-01,5.81,1.4
Memphis,Memphis,2900122,2019-08-01,6.7,1.58
Memphis,Memphis,2900122,2019-07-01,7.37,1.33
Memphis,Memphis,2900122,2019-06-01,7.96,1.38
Memphis,Memphis,2900122,2019-05-01,6.73,1.55
Memphis,Memphis,2900122,2019-04-01,6.02,1.49
Memphis,Memphis,2900122,2019-03-01,6.57,1.39
Memphis,Memphis,2900122,2019-02-01,5.1,1.67
Richmond,Richmond,2900292,2024-01-01,5.72,1.27
Richmond,Richmond,2900292,2023-12-01,5.87,1.16
Richmond,Richmond,2900292,2023-11-01,6.17,1.23
Richmond,Richmond,2900292,2023-10-01,5.51,1.2
Richmond,Richmond,2900292,2023-09-01,5.76,1.71
Richmond,Richmond,2900292,2023-08-01,5.44,1.52
Richmond,Richmond,2900292,2023-07-01,5.83,1.42
Richmond,Richmond,2900292,2023-06-01,5.67,1.48
Richmond,Richmond,2900292,2023-05-01,5.57,1.33
Richmond,Richmond,2900292,2023-04-01,5.28,1.26
Richmond,Richmond,2900292,2023-03-01,5.4,1.11
Richmond,Richmond,2900292,2023-02-01,5.53,1.5
Richmond,Richmond,2900292,2023-01-01,5.49,1.27
Richmond,Richmond,2900292,2022-12-01,5.82,1.41
Richmond,Richmond,2900292,2022-11-01,5.12,1.32
Richmond,Richmond,2900292,2022-10-01,5.2,1.15
Richmond,Richmond,2900292,2022-09-01,5.22,1.19
Richmond,Richmond,2900292,2022-08-01,5.28,1.32
Richmond,Richmond,2900292,2022-07-01,5.67,1.32
Richmond,Richmond,2900292,2022-06-01,4.99,1.25
Richmond,Richmond,2900292,2022-05-01,5.37,1.27
Richmond,Richmond,2900292,2022-04-01,5.83,1.38
Richmond,Richmond,2900292,2022-03-01,5.57,1.52
Richmond,Richmond,2900292,2022-02-01,6.44,1.28
Richmond,Richmond,2900292,2022-01-01,6.52,1.33
Richmond,Richmond,2900292,2021-12-01,6.2,1.14
Richmond,Richmond,2900292,2021-11-01,7.05,1.42
Richmond,Richmond,2900292,2021-10-01,6.8,1.27
Richmond,Richmond,2900292,2021-09-01,6.85,1.45
Richmond,Richmond,2900292,2021-08-01,6.6,1.67
Richmond,Richmond,2900292,2021-07-01,7.02,1.46
Richmond,Richmond,2900292,2021-06-01,5.65,1.39
Richmond,Richmond,2900292,2021-05-01,6.19,1.31
Richmond,Richmond,2900292,2021-04-01,6.1,1.65
Richmond,Richmond,2900292,2021-03-01,7.56,1.62
Richmond,Richmond,2900292,2021-02-01,5.62,1.49
Richmond,Richmond,2900292,2021-01-01,6.0,1.22
Richmond,Richmond,2900292,2020-12-01,6.43,1.23
Richmond,Richmond,2900292,2020-11-01,5.67,1.44
Richmond,Richmond,2900292,2020-10-01,5.99,1.5
Richmond,Richmond,2900292,2020-09-01,5.91,1.19
Richmond,Richmond,2900292,2020-08-01,6.11,1.29
Richmond,Richmond,2900292,2020-07-01,6.13,1.01
Richmond,Richmond,2900292,2020-06-01,5.68,0.98
Richmond,Richmond,2900292,2020-05-01,6.0,1.03
Richmond,Richmond,2900292,2020-04-01,6.45,0.73
Richmond,Richmond,2900292,2020-03-01,6.32,0.95
Richmond,Richmond,2900292,2020-02-01,7.18,1.14
Richmond,Richmond,2900292,2020-01-01,5.15,1.5
Richmond,Richmond,2900292,2019-12-01,6.56,1.46
Richmond,Richmond,2900292,2019-11-01,6.09,1.42
Richmond,Richmond,2900292,2019-10-01,6.02,1.42
Richmond,Richmond,2900292,2019-09-01,6.17,1.29
Richmond,Richmond,2900292,2019-08-01,6.85,1.21
Richmond,Richmond,2900292,2019-07-01,6.34,1.27
Richmond,Richmond,2900292,2019-06-01,6.96,1.18
Richmond,Richmond,2900292,2019-05-01,7.04,1.16
Richmond,Richmond,2900292,2019-04-01,6.32,1.17
Richmond,Richmond,2900292,2019-03-01,6.08,1.08
Richmond,Richmond,2900292,2019-02-01,6.11,1.11
Salt Lake City,Salt Lake City-Murray,2900329,2024-01-01,4.33,0.74
Salt Lake City,Salt Lake City-Murray,2900329,2023-12-01,4.38,0.99
Salt Lake City,Salt Lake City-Murray,2900329,2023-11-01,4.71,0.9
Salt Lake City,Salt Lake City-Murray,2900329,2023-10-01,4.09,1.02
Salt Lake City,Salt Lake City-Murray,2900329,2023-09-01,4.36,0.87
Salt Lake City,Salt Lake City-Murray,2900329,2023-08-01,4.28,0.88
Salt Lake City,Salt Lake City-Murray,2900329,2023-07-01,4.35,0.75
Salt Lake City,Salt Lake City-Murray,2900329,2023-06-01,4.04,0.71
Salt Lake City,Salt Lake City-Murray,2900329,2023-05-01,3.76,0.66
Salt Lake City,Salt Lake City-Murray,2900329,2023-04-01,4.04,0.67
Salt Lake City,Salt Lake City-Murray,2900329,2023-03-01,4.04,0.67
Salt Lake City,Salt Lake City-Murray,2900329,2023-02-01,4.46,0.68
